id	Col_0_1	Col_0_2	Col_0_3	Col_48_1	Col_48_2	Col_48_3	col0_1	col0_2	col0_3	bmi1abc_1	bmi1abc_2	clfswn_1	clfswn_2	clfswn_3
AT1G01010	2.545430938	3.048247663	2.818565891	3.351747022	3.841891997	3.42731245	6.282225	6.60057	6.857564	31.433636	44.934872	13.659479	12.64992	10.072598
AT1G01020	1.780304842	2.307289644	2.01466482	6.196693977	8.649075038	7.579359975	4.541670315	4.082558483	4.21653259	6.3004345	6.447322897	3.574379658	3.03204251	2.811338079
AT1G01030	1.786038566	1.000480258	0.515918523	4.517690703	4.21938671	5.056215597	3.433585	4.004569	3.897475	0.268115	0.548834	7.75153	7.597085	7.190588
AT1G01040	1.029050017	1.696490464	1.051819581	4.804169479	5.013294277	5.941571332	9.323089934	10.53018146	10.88395886	6.921102015	7.131655115	9.434191193	10.10411627	9.11964671
AT1G01050	11.57969412	8.974491669	8.936906021	99.28572669	99.80896664	91.89218647	49.046631	54.94936	59.227242	64.901741	61.174103	47.594288	48.124561	50.470478
AT1G01060	0.088990934	0.141113291	0.202710894	68.00735295	58.75320823	71.69602279	0.299374414	0.358689286	0.458831743	34.45691564	36.35231167	12.60782876	14.06618258	13.47182675
AT1G01070	0	0.030885665	0.029578412	2.104026028	2.463022658	2.75064589	3.868155072	4.726268106	5.927406473	2.610249987	3.029528626	4.386799703	4.17670142	5.131710411
AT1G01080	1.074669846	0.912915221	0.874275599	60.48144158	59.15143362	59.31142499	56.29366351	56.23644043	56.94812833	11.1127939	12.98458034	24.86685189	23.22108637	25.44928117
AT1G01090	2.711323005	2.111290936	1.50725648	188.3390462	160.8242342	181.808481	158.760025	151.938019	159.76268	628.446838	569.212585	162.131378	146.876526	153.621323
AT1G01100	70.42041239	80.9651328	88.23921938	779.7870339	915.2533013	809.6249907	58.20727603	55.15178568	90.76671974	260.4625633	219.8420503	116.3546922	117.0709552	112.4007277
AT1G01110	0.259227235	0.142728367	0.300712089	12.49520933	13.29264712	13.12800538	3.790178485	4.410824481	4.762021513	5.956288381	4.655205955	5.645872241	4.816305737	5.118522863
AT1G01120	0.664561049	0.193712721	0.148410981	30.37957551	23.99942425	37.10563555	67.914108	73.432793	89.552467	30.353323	21.546049	41.87886	37.116287	36.285027
AT1G01130	0.168256797	0.041688359	0.319391016	4.108847401	3.561963624	4.564823206	3.520001	5.763686	6.186689	17.25662	15.838189	18.394337	33.376167	27.814785
AT1G01140	0.355628386	0.264338156	0.316437379	30.61917731	26.82057938	29.8130387	33.04202113	32.22135668	30.94076275	41.51704978	29.03893372	26.21092598	23.79148606	26.07395357
AT1G01160	63.51607932	61.95369154	59.93777557	76.0983327	86.936834	75.06802427	35.01678473	34.34066642	33.3546229	26.92981365	28.53020539	38.61638629	41.21790724	39.51059047
AT1G01170	256.2552054	278.5937461	286.0480978	96.95228121	121.4879713	97.51457918	68.31820517	71.73325534	61.43709206	29.8496348	30.06994352	66.9483108	70.02682397	67.33734792
AT1G01180	18.56657703	17.85467175	19.03370836	4.748447798	4.898556224	5.739638145	18.937092	19.675093	21.667183	1.107029	1.209566	3.299509	3.224864	4.084914
AT1G01190	0.899012435	0.485989	0.465419257	0.234801834	0.173017438	0	1.082419	0.987866	1.654121	0.597802	0.567561	1.192082	1.540504	1.272021
AT1G01200	1.167390841	2.024680523	2.018127081	2.455503636	2.294819132	1.689142757	1.649081	1.449885	1.048142	1.481892	1.184376	1.402293	2.126415	1.253065
AT1G01210	7.846795699	9.509533557	7.649911492	15.98871291	19.50047262	15.98175101	9.022964	10.368793	8.984096	5.440807	6.569504	11.484045	9.991632	10.948093
AT1G01220	0.425110101	0.43962968	0.350851767	12.26631289	9.364695093	12.43588265	8.257772	7.895084	7.783529	5.144903	4.502192	6.724367	6.601534	7.084257
AT1G01240	156.8055465	155.329608	152.3055288	20.35368581	22.61021984	23.50887535	17.53767694	18.65169025	16.79424437	3.431432116	6.905407144	9.237374763	9.092373182	10.08811852
AT1G01250	21.24699995	19.00497892	23.41295663	1.6812312	1.016485541	0.911871679	0.661957	0.942094	0.641185	20.023685	20.320707	2.10862	2.62966	2.691417
AT1G01260	6.786647665	5.657930757	5.224939549	13.13794698	12.29125348	13.78152282	10.22382194	10.2378267	11.27135061	12.82043617	10.97445653	8.999464241	8.303240848	8.373321564
AT1G01280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01290	3.81809833	3.928135702	3.416749097	13.00635584	15.447205	13.73246153	9.948234685	11.90801153	13.04997039	12.39969759	12.35566604	13.30532361	12.65402466	12.42718361
AT1G01300	28.43754059	26.44849397	24.66443682	316.6841622	371.4772784	344.2644733	46.127182	55.437675	52.071266	119.316231	127.271103	124.437553	137.018494	134.296844
AT1G01305	0	0.128848785	0.123395192	0	0	0	0	0	0	3.209689	3.19903	0	0	0.116354
AT1G01310	1.313677425	1.220568585	0.935125897	0	0.11587623	0.118800653	0.314117	0.075937	0.165567	0.539202	0.406455	0	0	0
AT1G01320	3.356759358	2.775092059	1.769088233	97.57694935	77.90626644	98.3608452	73.79473792	76.2260131	81.07784594	6.96422641	9.259840104	36.1668154	30.43949792	30.53639566
AT1G01340	0.416993742	0.326264161	0.124981943	0.788160054	0.371691635	0.825656413	2.842661531	3.363472471	4.093940313	0.18182295	0.288215708	2.387255776	2.861950606	1.747407341
AT1G01350	36.21928432	43.834133	45.504611	25.29145922	25.06699683	24.579815	15.715443	17.627762	18.254471	14.020082	14.763913	24.364725	26.038279	24.481817
AT1G01355	5.450948531	4.535217816	5.045848859	0.096668624	0.189951472	0.292118049	0.136656	0.143988	0.117879	0.396502	0.848451	2.904109	2.451478	1.89608
AT1G01360	24.95238019	27.92769652	26.63625278	8.77462212	7.563671104	8.505000202	9.399425	11.465971	11.749487	11.890107	9.49937	6.71378	7.454022	6.284246
AT1G01370	0.160915602	0.079738917	0.076363925	2.889393177	3.709356591	3.182078074	1.319001435	4.398960789	2.526844367	4.507209469	3.894444556	5.260221351	6.33074876	6.02452451
AT1G01380	0	0	0.234984054	13.63306069	15.49081611	13.37411796	1.351381	1.976076	1.194169	1.805675	1.237743	0.712785	1.791009	0.611465
AT1G01390	0	0	0.041467774	0.251043573	0.431632647	0.632179946	1.708944	1.931693	2.480742	0.414323	0.671209	0.717015	1.253722	0.660598
AT1G01420	2.966059967	2.807936443	4.033633559	0.508737306	0.562306675	0.64055319	7.791505	7.575941	8.259774	2.43887	2.29632	2.761868	2.727355	2.987759
AT1G01430	0.786100485	0.812949643	0.616345051	24.30266509	24.07001598	25.71601354	89.50882	101.804062	96.35495	20.175035	20.026384	23.961847	22.562082	24.178158
AT1G01440	2.604742694	2.461957052	2.266190171	10.84385958	8.679742838	11.48119372	14.904821	15.060455	14.856044	4.179448	4.339832	6.740173	6.81663	6.753778
AT1G01450	15.83891249	9.902298156	6.034749712	25.11714931	28.28273902	25.13579677	4.087947	3.070464	3.117521	1.348763	1.507137	1.559834	1.356441	1.917059
AT1G01453	0	0.0529998	0	5.300533996	2.717065852	4.255835395	1.307156439	1.360346185	0.921036282	0.599267106	1.211507894	0.282380826	0.044850239	0.361540061
AT1G01460	0	0	0.053843588	0	0	0	0.145932	0	0	0	0.027765	0	0	0
AT1G01470	1106.243124	921.950881	959.5983078	95.08010877	103.3528092	73.35773472	60.139999	68.72303	61.245697	66.077621	279.238129	148.116119	180.754105	143.02681
AT1G01480	37.7471602	36.17368825	37.46138231	0.554600888	0.62871757	0.601612489	1.159226196	0.970521027	0.842612107	5.525442273	6.796585408	4.965080957	3.84997645	5.738765383
AT1G01490	2.817701085	2.559814726	2.507184416	44.01722499	47.38875678	50.3259649	34.95744778	89.96220467	87.20930832	88.28158131	94.86187349	62.26596739	59.92462211	62.63806635
AT1G01500	24.71718744	26.23527921	26.42816376	5.040926292	7.321305989	5.188023955	12.170952	12.982476	13.081103	17.092522	21.929874	20.182968	18.456064	18.03879
AT1G01510	1.90417602	1.982714887	1.418377305	40.71793987	40.31103559	37.31761259	25.122501	26.592508	23.653074	22.437107	20.60622	26.965473	25.573626	25.05995
AT1G01520	39.49542205	31.03191859	34.70907881	30.66715621	36.21192168	33.06428861	0	0.326892	0.371633	0.91265	1.294472	43.617718	46.232494	37.583359
AT1G01530	0	0	0	0	0	0	0	0.064245	0.071861	0	0	0	0.031005	0
AT1G01540	1.40372368	1.5935352	1.501864356	23.68372063	25.06996809	26.25660746	75.67533948	76.07036004	74.32283932	31.54981538	27.38879435	37.3349961	38.85394147	35.45226688
AT1G01550	66.30606457	61.18896471	57.78664324	64.50569626	57.23476867	61.98219382	104.2831827	125.2877458	118.3856911	102.0042235	95.24881541	121.0796001	121.3826367	116.1154771
AT1G01560	0	0.034003294	0.032564086	0.049285287	0.048422189	0	0.030978759	0.028924	0.110501557	0.981280577	3.097545888	0.398114378	0.543696843	0.317189563
AT1G01570	0.562818363	0.528432278	0.337377401	1.829707163	2.006695607	2.614535643	1.65494	1.648665	2.029663	0.911742	0.600293	1.538929	1.333369	2.236546
AT1G01580	6.416529325	4.783983936	4.395259464	4.848186885	7.809570392	6.587042864	5.659146	6.378774	4.019065	31.734221	32.000389	0.787534	0.809554	0.543599
AT1G01590	0	0	0	0.064283961	0.31579101	0.12950431	0	0	0	0.01824	0	0.067284	0.031783	0
AT1G01600	4.937904848	7.06519964	6.704086433	22.78274152	18.96850906	21.57648453	3.148362	5.103087	3.898202	14.238386	12.976333	3.642642	5.156898	3.983201
AT1G01610	0.029600158	0.029335683	0	56.3814221	50.00504036	56.23527548	40.924858	47.769096	51.28965	5.579338	7.253969	76.858757	78.695488	69.450684
AT1G01620	1.622258784	1.396216135	1.904383806	190.658308	161.1706394	181.6075678	427.7507141	443.2549791	475.2596604	97.01761241	76.54351779	88.352135	82.529045	79.108322
AT1G01630	0.993050688	1.202884052	1.012338454	19.07275056	16.97387539	16.81685613	38.147896	36.52232	41.368877	31.109314	25.669128	45.828369	43.846935	39.30666
AT1G01640	3.771056674	4.521747332	4.065237768	2.875709226	3.285289529	3.570294032	9.161716508	10.8747203	13.13225486	16.74870184	19.33102335	10.80469552	8.757345042	10.39548187
AT1G01650	27.91582356	29.51814779	23.00877023	11.21356039	9.095323413	10.14967024	12.50763662	12.12499613	10.8607381	12.07377475	13.68995969	21.96787475	21.81895308	21.51862637
AT1G01660	0	0	0	0.281733496	0.118628443	0.324326198	1.189476	1.965917	1.469637	1.014544	1.040873	1.018053	0.93405	0.602197
AT1G01670	0.072007565	0	0	0.137916218	0	0.034730173	1.022301	1.169781	0.577547	1.638298	1.646492	1.391631	1.23063	1.56823
AT1G01690	0.414674239	0.365305919	0.437305189	3.838760479	2.926190966	3.666716308	2.515663	2.670019	2.251598	3.065903	3.042005	6.073185	4.731828	4.45209
AT1G01695	0	0	0.039965792	0	0.237713548	0.121856418	0.121787	0.227863	0.173725	0.394635	0.546514	0.109116	0.358139	0
AT1G01700	0.203853692	0.303048414	0.322468587	1.512960185	1.774167664	2.015585667	0.76557	1.059779	1.266676	0.110317	0.260286	1.153342	1.29114	1.390538
AT1G01710	18.41972877	19.80104065	17.02529017	20.36360364	19.10052489	18.48727726	17.308931	19.636349	17.708544	10.809314	11.439237	18.952412	18.693443	18.977148
AT1G01720	1347.916985	1403.319837	1310.627611	113.273828	86.50392103	102.8541201	24.86879	28.951363	27.522453	113.529167	147.817642	111.328835	108.566925	98.789314
AT1G01725	32.0715493	39.97316403	38.2812786	7.336677897	9.434256431	7.281434409	9.353567	12.141161	10.438127	6.384965	8.056134	8.691792	10.175797	10.895268
AT1G01730	40.88561645	37.66676407	34.92473694	16.87488584	19.66768175	20.66397921	19.517109	21.194223	19.086494	10.018764	10.59846	21.841694	20.155764	21.643013
AT1G01740	0.512019752	0.592019047	0.701952365	3.636659926	2.729912499	3.292715973	2.371982038	3.26505036	3.833626431	2.444020066	2.45882318	3.040170232	2.684499398	3.121169128
AT1G01750	0.214291437	0.566338027	0.203387801	48.43106675	31.45312206	44.64958044	18.145285	20.822704	18.93075	8.424194	10.756021	6.445427	5.896712	6.732176
AT1G01760	0.240580546	0.20436941	0.163099472	3.307773348	3.589382909	4.127533744	3.380016	4.838744	3.434869	3.436197	3.157973	2.700876	3.354695	2.700848
AT1G01790	0.070221559	0.034797068	0.033324263	6.354911288	5.269088651	6.773751856	20.110836	21.566629	21.172922	5.434525	4.625355	7.169859	7.234769	7.26479
AT1G01800	28.71408251	28.97571921	31.92617675	72.85527208	69.61159118	69.98139285	49.58979325	47.01159104	48.45064677	44.09092156	44.12416766	49.03242639	44.9871372	52.9915766
AT1G01810	14.86399351	17.53132753	18.1884135	6.176133226	8.148423625	7.287592282	0.414226	1.160516	0.803407	2.970251	4.038806	4.124808	4.246873	3.288138
AT1G01820	65.40353986	61.3448846	56.26931776	41.96428874	43.46063631	36.70023979	65.375153	68.661781	68.680573	24.271036	29.003225	34.939194	33.135902	38.531429
AT1G01830	0.976728525	1.070980422	1.005926556	5.642041705	5.279273029	7.367025472	6.596926135	6.107709752	2.691932771	4.108598947	4.488120371	10.3183464	10.5522361	10.09421386
AT1G01840	3.415541328	4.158743459	3.890100978	4.485800483	6.197686706	4.942078262	0.547134	0.782213	1.478969	0.582086	0.826522	1.308902	1.089128	1.105926
AT1G01860	1.841515789	1.898064476	1.852684193	10.10502249	10.23993673	9.325960357	10.088292	9.755516	9.209583	9.661028	10.175642	6.899245	5.168018	5.131115
AT1G01880	1.252158872	1.758042158	1.609354202	1.948587966	1.693564081	2.340237645	0.769211	1.371134	0.499876	0.58765	0.78423	0.729713	0.941647	0.735371
AT1G01900	0.027081846	0.053679744	0.02570386	2.217438553	1.070192492	2.46870324	2.983451	3.14379	2.711796	0.794558	0.977669	7.213277	8.640668	8.893339
AT1G01910	10.5971535	10.76835409	12.2223144	30.29096787	30.66922157	31.52087267	23.40072382	25.60981781	26.3326004	51.7187596	51.36402352	24.83233757	26.26031847	23.50733969
AT1G01920	2.91696101	2.804602732	2.830521622	16.01010799	18.09533906	14.96130613	12.92294434	13.63571908	13.75604527	10.00512799	8.764682362	16.21050806	17.05641084	16.89840248
AT1G01930	12.13379288	10.37284228	10.22597699	13.30274032	14.77138455	14.58740568	9.66992	9.487288	8.807468	6.781996	7.038527	7.691536	7.093059	7.265479
AT1G01940	12.82989125	12.79350496	13.5633906	32.83346011	32.92704065	34.7861993	12.084317	16.116709	14.368848	11.508814	13.333163	29.820866	30.425259	29.607521
AT1G01950	0.51420787	0.494624834	0.473689574	8.820319375	7.769387649	9.431638499	7.301626221	8.401976112	8.589033446	16.65884578	12.37336068	10.1184305	8.917964815	10.0535456
AT1G01960	4.391370312	3.972271726	3.014211835	35.48895888	31.76092336	38.4887031	25.763329	27.070963	26.868193	23.490227	19.422647	24.83577	25.413708	25.959381
AT1G01970	43.05990062	52.1824333	50.75655561	33.79551837	33.69377297	35.23500084	14.612394	15.723405	17.308754	7.047084	7.445855	8.375138	7.980081	8.493485
AT1G01980	0.62247616	0.452403883	0.472642525	0	0	0	0	0	0	0.021103	0	0	0	0
AT1G01990	30.4530336	27.98303687	23.71833651	51.98125485	55.3459413	50.09013645	34.573402	37.965843	38.017399	15.296149	17.323095	34.829376	30.071554	32.028385
AT1G02000	1.190952711	0.951864231	0.474019557	10.59577011	11.33195169	12.67411795	11.352053	11.771709	12.858402	4.808201	4.456028	7.374339	6.294183	8.848193
AT1G02010	0.455313192	0.62851983	0.632784952	2.686262921	2.983466457	3.341108819	4.572796	5.450378	4.880229063	2.583965	2.687747	6.437533948	6.029302	6.321475
AT1G02020	10.24650749	7.592490302	5.635128936	11.50914404	10.22638859	10.6230381	11.89663859	11.69923201	12.99986927	4.927272082	5.296103073	9.832641333	9.566775183	9.622743969
AT1G02030	0	0	0	0.215885714	0.37118386	0.598009657	0.191247	0.446875	0.180225	0.101104	0.054626	0.7294	0.95526	0.432754
AT1G02060	2.956290821	2.536844377	2.5663427	12.01488898	13.53444788	13.77169206	8.74122	8.345638	8.786432	3.631128	3.669986	5.575139	6.123676	5.416652
AT1G02065	0	0	0	0	0.049675769	0.050929459	1.86824144	1.710387067	2.447803919	0	0	9.903516211	9.696813787	6.060357999
AT1G02070	0	0.177454689	0.084971912	0.128603795	0.126351649	0.259080888	0.318951	0.649639	0.685039	2.223387	3.136538	4.309246	4.124581	2.58836
AT1G02080	4.282856626	3.073668369	1.956775673	22.47046114	20.38449692	22.89909491	25.7689355	26.9829189	27.18986884	25.81870918	25.12315353	29.7113114	30.45973541	29.64318211
AT1G02090	35.70454743	38.36833888	36.92479283	54.15580959	52.76029663	54.41271665	22.47059362	24.57955942	22.97104304	28.05826755	33.43851234	25.62005754	27.53136207	26.89464586
AT1G02120	11.23364766	12.33139338	11.75650338	9.671434725	10.84075467	11.11434786	40.057411	45.073792	48.329372	26.90753	26.116562	39.252491	34.742767	33.166466
AT1G02130	26.54554992	28.15528888	26.37401819	69.30396742	70.77884071	69.14958529	30.228994	34.462265	32.411102	31.511608	32.485138	27.760324	27.20768	23.762466
AT1G02140	157.7136546	176.5748691	175.4972431	342.0356755	363.7437704	331.7823842	82.278381	98.865929	93.884911	141.135254	143.510406	111.973709	99.555351	106.859734
AT1G02160	26.25757084	26.02296159	26.54870457	26.31213384	26.23338796	22.45639701	8.959076092	13.66763667	14.45902743	35.59677262	39.61949077	21.92907739	16.13288399	16.83876392
AT1G02170	9.629364941	8.954752096	5.475588231	41.37519352	33.10720554	37.44136711	28.02865	30.467915	28.355053	45.76189	46.940563	26.437733	24.765465	25.946318
AT1G02180	0.711138544	1.409569158	0.877440456	23.4952748	25.9943874	26.03303566	2.278395	2.91785	3.033207	1.852526	1.77722	6.040014	5.99628	4.719797
AT1G02190	0	0	0	0.19503893	0.076649341	0.039291888	0	0	0.124343	0.132223	0.091192	27.59836962	19.681437	20.329483
AT1G02205	0	0.038184294	0	64.2282682	44.42528821	66.34063558	12.00140689	14.56910676	14.78111422	8.77028622	12.6141329	106.6723019	108.9646081	103.0041342
AT1G02220	0.038733186	0.038387108	0.036762353	4.006029934	2.733246672	3.474761351	5.744333	7.953619	6.804353	23.091206	25.710548	20.097763	15.849667	18.273251
AT1G02230	0	0.040602503	0	0.353102145	0.34691852	0.177836933	0.811998	0.869324	0.795515	1.89728	2.056894	0.312906	0.475093	0.878797
AT1G02250	0	0	0	0	0	0	0	0.141472	0.093993	0.086192	0.081056	0.114153	0	0
AT1G02260	2.429924245	2.924258729	2.169005352	9.183414706	9.349201829	9.752578242	12.816879	13.267375	12.454222	15.679181	14.988154	8.161069	8.479703	9.154254
AT1G02270	3.128920114	4.076266495	3.352902384	11.85274708	9.864570109	10.33259244	13.460614	15.649289	15.501341	18.867311	16.451389	12.437827	13.533686	12.803231
AT1G02280	36.98601759	42.56645642	42.93032024	297.8474149	311.7259101	289.4176574	94.48224195	87.29344218	80.80159191	24.21601771	24.67127134	41.16462018	37.20495347	37.65152176
AT1G02290	1.72168417	2.193815652	1.23389787	12.41626543	12.54594942	13.72686127	7.543371	8.205294	8.149202	4.498524	5.207175	9.519699	8.437318	8.395964
AT1G02300	0	0.065892831	0.189311645	2.196657271	2.674277413	2.886073055	19.320358	17.753332	19.830547	0.563337	0.820204	7.965066	9.340093	9.905823
AT1G02305	30.66812963	28.37211759	29.8760832	100.7614105	100.8250449	92.2173163	79.638062	88.779457	88.33741	156.246445	175.097672	82.608444	76.278381	87.759834
AT1G02310	14.0282156	15.522913	16.21990708	0.04269322	0	0.043004164	0.174793	0.551354	0.530807	7.73161	15.775115	1.90305	2.491566	2.380924
AT1G02330	15.48709275	18.96017962	19.15885527	35.81534964	36.54153118	36.0068234	19.512205	24.209507	26.52788	25.488731	28.036829	33.571812	34.634361	33.163189
AT1G02335	0	0	0	6.380758953	4.701762977	5.387532222	19.13537	27.874926	24.903282	1.016957	0.190593	14.009428	14.826815	12.758039
AT1G02340	0.035415641	0	0	2.187570418	2.199243883	2.152258719	6.88767	7.992077	8.053478	0.1153	0.197887	23.273766	21.528387	23.35454
AT1G02350	0.732570117	0.544518497	0.434559551	2.49925913	4.264800852	3.312449716	2.76752	1.937767	2.284113	2.513343	2.11633	1.887066	1.979523	1.62278
AT1G02360	0	0	0	5.388976612	5.294603334	4.789610924	22.33127	30.538626	29.385077	13.395535	9.273885	55.489418	53.988811	47.152092
AT1G02370	7.520290103	9.440589438	8.667135055	17.07858392	17.63869015	15.75211802	4.402598	4.876129	5.995187	8.560022	9.192269	7.433177	8.357629	8.397525
AT1G02380	42.92022888	48.80724235	49.86691119	4.996091324	3.811996602	2.676850508	4.571339	3.687803	4.848305	1.168499	1.858149	2.867498	2.804015	2.06937
AT1G02390	0.058896056	0.058369824	0.083848935	2.538083698	2.410514859	3.067882944	1.60823	1.048481	1.688174	35.65345	34.182426	4.980063	3.736807	4.190377
AT1G02400	2.531373948	3.735259422	2.696219557	2.343366758	1.587813144	2.360434014	3.519955	4.9194	5.532441	3.911677	3.267956	9.031694	9.085261	7.220031
AT1G02405	15.74539961	12.33616043	13.63156832	3.97341379	3.603535613	4.156289691	0.558214	0.278427	0.54484	1.539022	2.635518	0.006751	0.472807	0.854535
AT1G02410	13.58381961	16.0874394	13.35950851	23.20885989	21.73439076	19.38120579	11.372991	11.21071	11.019084	31.017935	32.827835	30.035917	27.642189	27.088392
AT1G02420	2.744246213	2.510516859	2.304080485	6.671152626	6.032958718	7.330625561	3.308685	3.838061	3.764715	2.518935	2.960755	3.897518	5.003089	3.995782
AT1G02430	2.813514614	2.664448264	3.560475452	2.604552609	3.970770439	4.794712873	1.79171	2.229713	2.032552	2.650771	2.79897	2.422775	3.251792	2.31235
AT1G02440	0.271001445	0.470015121	0	0.09732179	0	0.098030606	0	0	0	0.268546	0.484884	0.850196	1.029642	0.531278
AT1G02450	0.386274933	0	0.122206795	2.034540929	2.54406915	4.657633951	0	0.182237	0	1.990572	1.673057	0	0.124255	0
AT1G02460	0	0	0	2.094326085	1.654188939	1.944122305	0.34871	0.943895	0.717236	1.625285	1.35705	1.362662	1.514636	1.447644
AT1G02470	0	0	0	1.354249871	0.925588776	1.423422439	4.310090541	4.402202247	3.348257823	0.371674355	0.495807753	1.472951175	1.963996895	1.604170444
AT1G02475	4.745983545	4.288556931	3.974556269	16.24167458	15.82591044	15.88869152	58.434498	54.771061	58.90218	7.766394	9.17629	23.108839	17.739298	17.103266
AT1G02500	2.835092042	2.875872743	2.595865422	270.1293561	242.1916807	276.7298449	303.6272095	335.0671576	320.7814717	354.3619167	340.7013931	292.0446235	251.194357	258.309894
AT1G02510	0	0	0	0.09840222	0	0.099118905	0	0	0	0.183844	0.130693	0	0	0
AT1G02520	0.057980793	0.043097055	0.068788248	4.01864781	2.945861061	3.880127221	3.35521	3.74623	3.400875	12.174408	16.095181	6.955835	6.981409	5.371305
AT1G02530	0	0	0	0.09220164	0.04529349	0.069654874	0.09275	0.123712	0.040505	0.127599	0.103141	0.088986	0.117641	0.069964
AT1G02540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02560	35.77491439	35.22222913	31.59531822	255.8392619	241.9720845	242.100458	166.081451	164.605148	165.193436	54.966309	56.600071	70.606255	64.944077	63.665905
AT1G02570	0	0	0	2.509938612	1.793442807	2.298380951	2.84045	3.487127	2.229385	0.421048	0.787368	0.391107	0.477825	0.229493
AT1G02575	0	0	0	0.660338108	0.108129014	0	0.735217	0.380037	0.627454	0.010633	0.024977	0.237706	0.224572	0.22998
AT1G02580	0	0	0	0.0515566	0	0.077898146	0.145512	0.021589	0.285866	0.033177	0.019776	0.062115	0.029342	0.026068
AT1G02610	14.33350337	17.40165749	16.68941626	2.536949902	1.408816851	1.666582869	8.760776	9.133992	8.941538	0.470657	1.064661	3.56247	2.602072	1.55231
AT1G02620	0	0.047236899	0.090475144	6.915109323	10.09011383	9.793042069	3.360637	1.714401	2.167927	0	0	0	0	0.223454
AT1G02630	0	0	0	0.695197586	0.853778863	1.050391295	0	0	0.033474	0.134500308	0.084405	0	0.041779	0.043461
AT1G02640	0.641047638	0.677674592	0.628710665	167.4411813	145.177977	196.1472835	17.236172	19.302715	17.586735	4.956257	4.409879	12.451123	13.191969	15.120425
AT1G02650	1.084548598	1.074858245	1.334361127	1.327124185	0.850358617	0.988062117	2.429608	2.418684	2.769621	0.615524	0.687635	1.835279	2.719396	1.875192
AT1G02660	13.73029653	18.2898084	14.54969363	5.231255211	4.37564286	5.87461941	10.975044	13.229099	12.177881	3.586298	4.723057	6.298974	4.725379	4.562644
AT1G02670	0.173967529	0.189654458	0.280696632	0.899640858	1.104857617	0.830677045	0.735081	1.36244	1.01801	0.939666	0.816067	1.863327	2.257038	1.245011
AT1G02680	31.16355883	37.10929082	36.57723314	20.91344838	20.88294484	19.2070216	5.80858	7.855244	6.547023	14.772178	16.370354	7.120813	8.995667	8.101536
AT1G02690	4.420191386	4.928284504	5.196428831	21.7542539	18.99847757	19.91402456	7.062072356	9.08176628	7.710774654	16.79468987	15.729087	17.67979976	18.49303679	17.76005225
AT1G02700	1875.750988	1871.25513	1988.983889	205.821759	248.5588264	182.0339484	1.389995	0.958787	1.723848	17.144787	39.913231	156.384415	164.852463	138.568985
AT1G02720	0.621110552	0.861785372	0.795834496	19.76246495	19.0657447	20.76017266	8.431576428	9.513201345	10.12578991	23.06015706	19.70448898	13.41121313	13.30409462	14.68271046
AT1G02730	0	0.019128898	0	7.790988685	5.420838392	7.903587913	8.611225	10.192163	9.990095	10.987219	10.219615	17.111296	16.010601	13.978574
AT1G02740	5.589994966	6.648058581	7.878761507	8.99348292	10.29550214	9.422961486	5.952112	7.112196	7.571084	7.866582	7.97774	7.493834	7.803493	5.763142
AT1G02750	19.68449465	21.5180864	26.46076359	12.31779199	14.84442244	13.81328162	10.618959	9.96082268	10.009137	13.07762722	20.04107285	12.62969574	9.298594	11.566765
AT1G02770	15.72871133	18.70581189	18.70196616	7.280263611	9.989212692	7.45972336	0.65086	1.014511	0.798024	118.767357	130.506516	25.301844	24.362547	26.328846
AT1G02780	167.0405451	178.6453524	201.0380624	2648.740346	2946.031343	2696.714466	332.586517	380.423828	354.532135	935.036987	810.558899	624.217834	658.975037	637.653809
AT1G02790	5.560364004	7.131471607	3.026767078	0	0	0	0	0	0	0.197251	0.572901	0	0	0
AT1G02800	0	0	0.025085612	0.341700494	0.186509188	0.382432415	0.504158	1.086025	0.701127	1.206305	1.513324	4.289899	3.916837	2.564972
AT1G02810	2.562195481	3.353181472	2.431825146	22.74380752	15.29879421	19.10705639	12.007955	14.869384	13.240759	36.061077	22.190155	5.386889	5.398215	4.923371
AT1G02813	0	0.121932056	0	0	0	0	0.346231	0.484363	0.176306	0.629089	0.185076	1.461431	1.318078	0.894674
AT1G02816	94.03648648	96.71967312	97.56854745	44.88320596	52.50676051	46.80404605	17.467018	17.34938	15.704624	55.038815	54.600151	26.338444	26.363209	26.984522
AT1G02820	0.175913219	0.784536518	0.500887062	0	0	0	1.896419	0.964536	1.230171	0.499636	0.579508	0.578096	0.323904	0.29974
AT1G02830	0	0	0	0.219483809	0	0	0	0	0	0	0.048037	0	0	0
AT1G02840	19.65362254	27.46353291	23.07872596	79.4410363	81.69419309	79.18932843	83.46654795	86.55683449	85.94297008	47.28698803	48.19200269	52.36982684	54.85514472	55.45050304
AT1G02850	85.61333216	85.970303	74.76055845	62.17147222	51.01372135	46.20635798	25.00134062	26.91809602	24.84929769	327.8281917	399.5615641	283.3512089	292.1417701	302.5222833
AT1G02860	5.03482062	6.940747805	5.353511175	10.38637989	10.84561051	10.57157619	12.09641	15.071538	15.225626	15.73136397	17.41798706	14.42975	13.76345	13.479877
AT1G02870	38.19569687	42.2409853	40.86801685	96.31197744	108.0440866	93.13922644	21.641699	24.325436	21.406355	21.114353	23.915792	28.793419	33.740974	26.658566
